student_id,subject_id,subjecT_type,grade,semester,year,curriculum
ef0959dc6fb28d5a9ab906adb73e5bf3,1076007,เน็ตเวิร์ค,F,1,2563,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1006030,คณิตศาสตร์,D,2,2563,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076005,ซอฟต์แวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076009,ฮาร์ดแวร์,D+,2,2563,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076010,เน็ตเวิร์ค,C,2,2563,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076253,คณิตศาสตร์,C,2,2563,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076007,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076008,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076021,ฮาร์ดแวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
ef0959dc6fb28d5a9ab906adb73e5bf3,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076001,ฮาร์ดแวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076002,ซอฟต์แวร์,C+,1,2562,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1006030,คณิตศาสตร์,C,2,2562,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076003,ฮาร์ดแวร์,C,2,2562,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076004,ซอฟต์แวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076012,คณิตศาสตร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076005,ซอฟต์แวร์,C,1,2563,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076006,ฮาร์ดแวร์,C+,1,2563,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076007,เน็ตเวิร์ค,C,1,2563,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1006031,คณิตศาสตร์,C,2,2563,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076008,ซอฟต์แวร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076009,ฮาร์ดแวร์,C,2,2563,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076010,เน็ตเวิร์ค,C+,2,2563,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076253,คณิตศาสตร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076021,ฮาร์ดแวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076024,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076026,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
edb4fcfee78505d0c48f338ad2caa1cd,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1006030,คณิตศาสตร์,C,1,2562,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076001,ฮาร์ดแวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076002,ซอฟต์แวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1006031,คณิตศาสตร์,C,2,2562,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076003,ฮาร์ดแวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076004,ซอฟต์แวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076012,คณิตศาสตร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076006,ฮาร์ดแวร์,C+,1,2563,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076007,เน็ตเวิร์ค,D,1,2563,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076005,ซอฟต์แวร์,A,2,2563,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076009,ฮาร์ดแวร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076010,เน็ตเวิร์ค,C+,2,2563,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076253,คณิตศาสตร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076419,เลือกภาค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076008,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076021,ฮาร์ดแวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076022,ฮาร์ดแวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f2d6ed8e82b09d20ffff6ccc6babaa93,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076001,ฮาร์ดแวร์,B,1,2562,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076002,ซอฟต์แวร์,C,1,2562,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1006030,คณิตศาสตร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076003,ฮาร์ดแวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076004,ซอฟต์แวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076012,คณิตศาสตร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076006,ฮาร์ดแวร์,C+,1,2563,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076007,เน็ตเวิร์ค,D+,1,2563,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1006031,คณิตศาสตร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076005,ซอฟต์แวร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076009,ฮาร์ดแวร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076010,เน็ตเวิร์ค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076253,คณิตศาสตร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076008,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
6092dd53d6ab75ecab66fb3e2abd9be0,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1006030,คณิตศาสตร์,C+,1,2562,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076001,ฮาร์ดแวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076002,ซอฟต์แวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1006031,คณิตศาสตร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076003,ฮาร์ดแวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076004,ซอฟต์แวร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076012,คณิตศาสตร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076005,ซอฟต์แวร์,B+,1,2563,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076006,ฮาร์ดแวร์,C+,1,2563,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076007,เน็ตเวิร์ค,A,1,2563,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076008,ซอฟต์แวร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076009,ฮาร์ดแวร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076010,เน็ตเวิร์ค,C,2,2563,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076253,คณิตศาสตร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076419,เลือกภาค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076024,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076026,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
5678f28913bce5d81941ae40447ba926,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1006030,คณิตศาสตร์,C+,1,2562,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076001,ฮาร์ดแวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076002,ซอฟต์แวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1006031,คณิตศาสตร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076003,ฮาร์ดแวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076004,ซอฟต์แวร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076012,คณิตศาสตร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076005,ซอฟต์แวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076006,ฮาร์ดแวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076007,เน็ตเวิร์ค,C+,1,2563,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076008,ซอฟต์แวร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076009,ฮาร์ดแวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076010,เน็ตเวิร์ค,B,2,2563,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076253,คณิตศาสตร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076024,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076026,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
f582b8d84beaef2a5698990002f1a019,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1006030,คณิตศาสตร์,B,1,2562,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076001,ฮาร์ดแวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076002,ซอฟต์แวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1006031,คณิตศาสตร์,C,2,2562,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076003,ฮาร์ดแวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076004,ซอฟต์แวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076012,คณิตศาสตร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076005,ซอฟต์แวร์,A,1,2563,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076006,ฮาร์ดแวร์,B,1,2563,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076007,เน็ตเวิร์ค,C,1,2563,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076008,ซอฟต์แวร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076009,ฮาร์ดแวร์,D+,2,2563,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076010,เน็ตเวิร์ค,C,2,2563,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076253,คณิตศาสตร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076024,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076026,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
3ea002eff20fd29a5783365d3da76072,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1006030,คณิตศาสตร์,C+,1,2562,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076001,ฮาร์ดแวร์,B,1,2562,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076002,ซอฟต์แวร์,B,1,2562,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076003,ฮาร์ดแวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076004,ซอฟต์แวร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076012,คณิตศาสตร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076006,ฮาร์ดแวร์,D+,1,2563,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076007,เน็ตเวิร์ค,D,1,2563,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076005,ซอฟต์แวร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076009,ฮาร์ดแวร์,C,2,2563,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076010,เน็ตเวิร์ค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076253,คณิตศาสตร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076419,เลือกภาค,B,2,2563,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076008,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
3034047c2a37f2e02ee9ad4b2c5ac6cf,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076001,ฮาร์ดแวร์,B,1,2562,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076002,ซอฟต์แวร์,D+,1,2562,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1006030,คณิตศาสตร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076003,ฮาร์ดแวร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076004,ซอฟต์แวร์,C+,2,2562,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076012,คณิตศาสตร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076006,ฮาร์ดแวร์,D,1,2563,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076007,เน็ตเวิร์ค,F,1,2563,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1006031,คณิตศาสตร์,C,2,2563,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076005,ซอฟต์แวร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076009,ฮาร์ดแวร์,C,2,2563,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076010,เน็ตเวิร์ค,C+,2,2563,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076253,คณิตศาสตร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076007,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076008,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
b86913643857424829caee1baf8651ad,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1006030,คณิตศาสตร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076001,ฮาร์ดแวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076002,ซอฟต์แวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1006031,คณิตศาสตร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076003,ฮาร์ดแวร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076004,ซอฟต์แวร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076012,คณิตศาสตร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076005,ซอฟต์แวร์,A,1,2563,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076006,ฮาร์ดแวร์,A,1,2563,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076007,เน็ตเวิร์ค,A,1,2563,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076008,ซอฟต์แวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076009,ฮาร์ดแวร์,A,2,2563,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076010,เน็ตเวิร์ค,B+,2,2563,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076253,คณิตศาสตร์,A,2,2563,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076026,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
a7903c58c0f1b8a03389a6c8f18eb71e,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1006030,คณิตศาสตร์,C,1,2562,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076001,ฮาร์ดแวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076002,ซอฟต์แวร์,B+,1,2562,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1006031,คณิตศาสตร์,D+,2,2562,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076003,ฮาร์ดแวร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076004,ซอฟต์แวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076012,คณิตศาสตร์,B,2,2562,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076005,ซอฟต์แวร์,C,1,2563,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076006,ฮาร์ดแวร์,C+,1,2563,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076007,เน็ตเวิร์ค,C+,1,2563,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076008,ซอฟต์แวร์,C+,2,2563,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076009,ฮาร์ดแวร์,B+,2,2563,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076010,เน็ตเวิร์ค,A,2,2563,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076253,คณิตศาสตร์,B,2,2563,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076011,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076024,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076027,เน็ตเวิร์ค,,1,2564,วิศวกรรมคอมพิวเตอร์
2b0a4a3bd8bd02a60bcd4db530acaafa,1076263,ซอฟต์แวร์,,1,2564,วิศวกรรมคอมพิวเตอร์
6d63e88eb7da86996bfbd660414a9521,1006028,เลือกภาค,A,1,2562,วิศวกรรมคอมพิวเตอร์
6d63e88eb7da86996bfbd660414a9521,1076001,ฮาร์ดแวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
6d63e88eb7da86996bfbd660414a9521,1076002,ซอฟต์แวร์,A,1,2562,วิศวกรรมคอมพิวเตอร์
6d63e88eb7da86996bfbd660414a9521,1006030,คณิตศาสตร์,D+,2,2562,วิศวกรรมคอมพิวเตอร์
6d63e88eb7da86996bfbd660414a9521,1076003,ฮาร์ดแวร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
6d63e88eb7da86996bfbd660414a9521,1076004,ซอฟต์แวร์,A,2,2562,วิศวกรรมคอมพิวเตอร์
6d63e88eb7da86996bfbd660414a9521,1076012,คณิตศาสตร์,B+,2,2562,วิศวกรรมคอมพิวเตอร์
