student_id,subject_id,subjecT_type,grade(num),grade,semester,year,curriculum
de9973d3148d5bc506bc9d4b69a980a1,01076008,ซอฟต์แวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
de9973d3148d5bc506bc9d4b69a980a1,01076009,ฮาร์ดแวร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
de9973d3148d5bc506bc9d4b69a980a1,01076010,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
de9973d3148d5bc506bc9d4b69a980a1,01076253,คณิตศาสตร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
de9973d3148d5bc506bc9d4b69a980a1,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
de9973d3148d5bc506bc9d4b69a980a1,01076024,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
de9973d3148d5bc506bc9d4b69a980a1,01076027,เน็ตเวิร์ค,,,1,2564,วิศวกรรมคอมพิวเตอร์
de9973d3148d5bc506bc9d4b69a980a1,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076001,ฮาร์ดแวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076002,ซอฟต์แวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01006030,คณิตศาสตร์,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076003,ฮาร์ดแวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076004,ซอฟต์แวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076012,คณิตศาสตร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076005,ซอฟต์แวร์,2,C,1,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076006,ฮาร์ดแวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076007,เน็ตเวิร์ค,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01006031,คณิตศาสตร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076008,ซอฟต์แวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076009,ฮาร์ดแวร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076010,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076253,คณิตศาสตร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076411,เลือกภาค,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076022,ฮาร์ดแวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076027,เน็ตเวิร์ค,,,1,2564,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
99bab13742890f989014d36e97d5da7a,01076595,เลือกภาค,,,1,2564,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01006030,คณิตศาสตร์,2,C,1,2562,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076001,ฮาร์ดแวร์,3,B,1,2562,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076002,ซอฟต์แวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01006031,คณิตศาสตร์,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076003,ฮาร์ดแวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076004,ซอฟต์แวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076012,คณิตศาสตร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076006,ฮาร์ดแวร์,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076007,เน็ตเวิร์ค,2,C,1,2563,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076005,ซอฟต์แวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076009,ฮาร์ดแวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076010,เน็ตเวิร์ค,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076253,คณิตศาสตร์,2,C,2,2563,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076008,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076027,เน็ตเวิร์ค,,,1,2564,วิศวกรรมคอมพิวเตอร์
ca3f4c29b0e67ae22b8e94c182a6f629,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01006030,คณิตศาสตร์,1,D,1,2562,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076001,ฮาร์ดแวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076002,ซอฟต์แวร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076003,ฮาร์ดแวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076004,ซอฟต์แวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076012,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076006,ฮาร์ดแวร์,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076007,เน็ตเวิร์ค,1.5,D+,1,2563,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076005,ซอฟต์แวร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076009,ฮาร์ดแวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076010,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076253,คณิตศาสตร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076008,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076021,ฮาร์ดแวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076022,ฮาร์ดแวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
0b5eff7d707568591d3cfc749c527909,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01006030,คณิตศาสตร์,2,C,1,2562,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076001,ฮาร์ดแวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076002,ซอฟต์แวร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01006031,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076003,ฮาร์ดแวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076004,ซอฟต์แวร์,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076012,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076005,ซอฟต์แวร์,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076006,ฮาร์ดแวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076007,เน็ตเวิร์ค,2,C,1,2563,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076008,ซอฟต์แวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076009,ฮาร์ดแวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076010,เน็ตเวิร์ค,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076253,คณิตศาสตร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076021,ฮาร์ดแวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076024,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
cad406637751b8f42867b61e451783ec,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01006030,คณิตศาสตร์,3,B,1,2562,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076001,ฮาร์ดแวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076002,ซอฟต์แวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01006031,คณิตศาสตร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076003,ฮาร์ดแวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076004,ซอฟต์แวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076012,คณิตศาสตร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076005,ซอฟต์แวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076006,ฮาร์ดแวร์,4,A,1,2563,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076007,เน็ตเวิร์ค,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076008,ซอฟต์แวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076009,ฮาร์ดแวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076010,เน็ตเวิร์ค,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076253,คณิตศาสตร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076021,ฮาร์ดแวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076024,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076026,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
9e01dc03c3bea87e5c3cc8ead3dddab1,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01006030,คณิตศาสตร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076001,ฮาร์ดแวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076002,ซอฟต์แวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01006031,คณิตศาสตร์,4,S,2,2562,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076003,ฮาร์ดแวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076004,ซอฟต์แวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076012,คณิตศาสตร์,4,A,2,2562,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076005,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076006,ฮาร์ดแวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076007,เน็ตเวิร์ค,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076008,ซอฟต์แวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076009,ฮาร์ดแวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076010,เน็ตเวิร์ค,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076253,คณิตศาสตร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076024,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076026,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076027,เน็ตเวิร์ค,,,1,2564,วิศวกรรมคอมพิวเตอร์
34355a6391d7a8b963f2dd6b3ba039b9,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01006030,คณิตศาสตร์,2,C,1,2562,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076001,ฮาร์ดแวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076002,ซอฟต์แวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01006031,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076003,ฮาร์ดแวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076004,ซอฟต์แวร์,2.5,C+,2,2562,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076012,คณิตศาสตร์,4,A,2,2562,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076005,ซอฟต์แวร์,2.5,C+,1,2563,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076006,ฮาร์ดแวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076007,เน็ตเวิร์ค,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076008,ซอฟต์แวร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076009,ฮาร์ดแวร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076010,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076253,คณิตศาสตร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076021,ฮาร์ดแวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076022,ฮาร์ดแวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076026,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
bb4a8f2123ed3651b39f62abbb1e391b,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01006030,คณิตศาสตร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076001,ฮาร์ดแวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076002,ซอฟต์แวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01006031,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076003,ฮาร์ดแวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076004,ซอฟต์แวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076012,คณิตศาสตร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076005,ซอฟต์แวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076006,ฮาร์ดแวร์,4,A,1,2563,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076007,เน็ตเวิร์ค,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076008,ซอฟต์แวร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076009,ฮาร์ดแวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076010,เน็ตเวิร์ค,2,C,2,2563,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076253,คณิตศาสตร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076024,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076026,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076027,เน็ตเวิร์ค,,,1,2564,วิศวกรรมคอมพิวเตอร์
2679d3e12704850b17638d717330916d,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01006030,คณิตศาสตร์,2,C,1,2562,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076001,ฮาร์ดแวร์,3.5,B+,1,2562,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076002,ซอฟต์แวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01006031,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076003,ฮาร์ดแวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076004,ซอฟต์แวร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076012,คณิตศาสตร์,3.5,B+,2,2562,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076005,ซอฟต์แวร์,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076006,ฮาร์ดแวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076007,เน็ตเวิร์ค,3.5,B+,1,2563,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076008,ซอฟต์แวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076009,ฮาร์ดแวร์,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076010,เน็ตเวิร์ค,3.5,B+,2,2563,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076253,คณิตศาสตร์,4,A,2,2563,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076024,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076026,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076027,เน็ตเวิร์ค,,,1,2564,วิศวกรรมคอมพิวเตอร์
5330962f73bff7a1b2ae02723904908b,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01006030,คณิตศาสตร์,1.5,D+,1,2562,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076001,ฮาร์ดแวร์,3,B,1,2562,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076002,ซอฟต์แวร์,3,B,1,2562,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01006031,คณิตศาสตร์,2,C,2,2562,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076003,ฮาร์ดแวร์,1.5,D+,2,2562,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076004,ซอฟต์แวร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076012,คณิตศาสตร์,3,B,2,2562,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076005,ซอฟต์แวร์,1,D,1,2563,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076006,ฮาร์ดแวร์,3,B,1,2563,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076007,เน็ตเวิร์ค,1.5,D+,1,2563,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076008,ซอฟต์แวร์,3,B,2,2563,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076009,ฮาร์ดแวร์,2,C,2,2563,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076010,เน็ตเวิร์ค,2,C,2,2563,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076253,คณิตศาสตร์,2.5,C+,2,2563,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076011,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076024,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076026,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076027,เน็ตเวิร์ค,,,1,2564,วิศวกรรมคอมพิวเตอร์
5a4561f6fc4785fd77597858180f33f9,01076263,ซอฟต์แวร์,,,1,2564,วิศวกรรมคอมพิวเตอร์
1cfb46ccb905f5040506e571a9205ef1,01006028,เลือกภาค,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
1cfb46ccb905f5040506e571a9205ef1,01006030,คณิตศาสตร์,2.5,C+,1,2562,วิศวกรรมคอมพิวเตอร์
1cfb46ccb905f5040506e571a9205ef1,01076001,ฮาร์ดแวร์,3,B,1,2562,วิศวกรรมคอมพิวเตอร์
1cfb46ccb905f5040506e571a9205ef1,01076002,ซอฟต์แวร์,4,A,1,2562,วิศวกรรมคอมพิวเตอร์
