student_id,subject_id,grade,semester,year,curriculum,grade_num,career
e5b13cd16185e6643ef968584b90faf1,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
52a5ed08a47d50ed4a4cad3b7ac6d312,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
d7f1edbe586f9b607c1a18b04e60310f,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
9539e9a9c10a6488df83df7985eacf37,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
1b63c16569784af26cb9ac255ece9ecb,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
51c0ad6220d1cc767f4c2fb4cda2ac1c,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
099bdb366e4afcacc27a98614b485b9c,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
ad9871a9b21fb976bd5ba694ca40815d,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
5f7c32e0625da74363c4f254f9ddfcf6,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
f1897be137c1342811f9007fbf100416,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
b0e11e6bb897864ee8bba910763ae792,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
ea3069733251752fa24e430e3d73ec94,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
1add9a89a0b1efe2d77f3cb5795846e6,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
3b387161d63eca3a4f643b339c2072a0,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
f4bd774cc98a94edb0cd3e59cd27ceb8,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
0377945288e314fd68cd6e3ec5408f10,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
785716c99f6761ef78700c727a28642f,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
04d36215b0591a364f935081891751d5,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
15eef5c71ce09039ae9c104849bd3a47,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
a09936950824b10aafbf4828a62bb92e,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
49fdfa3dbf8bb30d1ecd829a4ae6e67b,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
e43f900679d24de963ef47d063f0e01b,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
5e1aafb617d6098bd61a38e5e811ef90,1006028,B+,1,2561,วิศวกรรมคอมพิวเตอร์,3.5,
6f3da1068c00358c8ec72513300dba8f,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
c657b98c0d680670c810f25cb85f8d66,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
732d85012d4d210e0b85b353c494326d,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
c7605751af1a39f5d7e35159038b5211,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
5203cb8b4815f3bef7296aadbcecadcf,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
0f6119a28800d31fbb88ceddb6554573,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
d286038da66e0f33e13d60bbbf0082f1,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
7d52033d2dd37502c500d662a47a1644,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
6baece4120e979974b4bc831c2e46e3a,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
1e288fce0b96e3c2028f79cb33365db1,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
fe38534f82b88c58b9acc94cd2280246,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
983c2f53568afa2a5274f84504901b31,1006028,C+,1,2561,วิศวกรรมคอมพิวเตอร์,2.5,
1e66fe46192fa7577a862e0be8c3b608,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
ee23044e57782609ac441d8f66fba96d,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
78fee4606c034f47f85e9e1a827e4fca,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
0a079386e7934625831ece1087ae915f,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
4e2ea18ed9c76c7f332db21ec6d70300,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
9a584c9433b0dce2524bdb540664c925,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
2b25ba620f6313a62a0727fdae38d13e,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
5b6af9019f3314d91b94ebb885f2d15e,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
9df143495f303d92b1eb424ff91beaa3,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
b7da485f490db705e21b25a09259df92,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
dc0134cb27d951eb280deb4ab8be5e07,1006028,C+,1,2561,วิศวกรรมคอมพิวเตอร์,2.5,
3b08f22862161220abd730603649188b,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
a4fd048ef78e23677701e62aa5054c12,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
c54366dd8957cabf70e7214a75415a24,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
48ebddf349be8b2040b65be554ef9397,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
0197dc3d32f1d32bbff2a3bff89e69f9,1006028,A,1,2562,วิศวกรรมคอมพิวเตอร์,4,
a00b4a2d58030dede1e0020f47521ae6,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
cfc97a31724ea1f87e31b5982a3e527c,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
0bc632777796379dbb9eec771228eed9,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
900d10a86b1319131cbd7fb70fd0ed3f,1006028,A,1,2561,วิศวกรรมคอมพิวเตอร์,4,
