studentid,comp_name,position,salary
8b64454d45118c16e745d80331fc8cba,ไม่ระบุ,ธุรกิจครอบครัว,10,000 
3b13a9309f6d3361e0277c23b5b49c53,หจก. ถาวรเคหะภัณฑ์,ทำธุรกิจส่วนตัว ไม่เกี่ยวข้องกับสาขาที่เรียน,10,000 
75aad20282afc60b4e3a77b395d842ff,บริษัท True Leasing จำกัด,อยากหาประสบการณ์ใหม่ๆ,17,000
d0931fe5ccee1b42126e038cf6b87fda,ที่ว่าการอำเภอบ้านโพธิ์,หางานได้ยาก,15,000
791e976ba6cdbd8dfa65b30e84e4bf42,บริษัท Rentokil (ประเทศไทย) จำกัด,จบพืชแต่ทำงานเกี่ยวสัตว์รบกวน,20,000
6268cfc5164a2320897022b8b7193121,บริษัท ช้อปปี้ (ประเทศไทย) จำกัด,สถานที่ทำงานใกล้บ้าน,15,000
29d13c27df37c79a856fee96d59d491b,หมู่บ้านกัลยาณมิตร,ทำธุรกิจส่วนตัว ,20,000
01bebe3ed359bd09e055c7676918620b,,ทำเบเกอรี่่,10,000 
ca685c1a082a327e2b5c2fcce36249e1,ร้านอาหาร space,สถานการณ์บ้านเมือง,12,000
36988236e08c038d7ceed9b3bbbe5b35,บริษัท จาโกต้า บราเดอร์ส เทรดดิ้ง จำกัด,ลักษณะต้องใช้การสื่อสารและความเข้าใจในด้านอาหาร,15,000
f439eed3d08c922bb26cb219eb69f0f7,บริษัท โง้วทงเฮง จำกัด,เพราะเป็นพนักงาน QA ถุงข้าวที่ผลิตมาแล้ว,17,000
3d77d889e24edb797395c7990b1b7ada,บริษัท พีค คอนเฟอร์เรนท์ จำกัด,เปิดโอกาสทดลองสายงานอื่น,15,200
bd547ad7f53368d1082d9397dab36a97,เฟล็กซ์โซ กราฟฟิก,ไม่ได้นำความรู้ที่เรียนไปใช้,17,000
1f4bd0f37dbe022fe8c4cc42c7e6c1ce,บริษัท True Corporation,ไม่ได้นำความรู้จากสาขาที่เรียนไปใช้,16,500
f10cd588c139333868d63a862f401005,บริษัท Silom Food Services,สาขาที่จบมาหางานทำยาก,20,000
a8ac9785a20708cfc3ad547db685e5f3,เมืองไทยประกันชีวิต,เกี่ยวกับการเงิน,20000
49764e5a3a920d979f9909e3e3432d96,สหกรณ์ออมทรัพย์โรงพยาบาลพระรามเก้า,ไม่ได้ใช้ภาษา,15000
84fb9c8c797e1fb0139c7e6aa208d8a9,ทีอาร์ สยามภัณฑ์,ใช้สาขาบัญชี,15000
dd9dcbab0399952eee9481246c61cee3,Getec Construction Service CO.,LTD.,ไม่ได้ใช้ภาษา,15500
94027ca42994e22e42bb3dfac8150ec5,AFTA,ไม่ได้ใช้ภาษา,16000
d9c876a728fb7bdb6bc53b1120d876cb,ที่ว่าการอำเภอวังน้อย กรมปกครอง,ไม่ได้ใช้ทักษะ,15000
6e7c959b9440751ef55b23e1ea805fbb,WE Fitness,ลูกค้าส่วนมากเป้นคนไทย,30000
1cdd2466554410e3dc020136f8c85ae0,เค คอนเทรนเนอร์ ทรานปอร์ต,ไม่ได้ใช้ภาษา,20000
bd660a25113161169d02101e2ce47730,ร้านอาหารบ้านสุขนิยม,ไม่ได้ใช้ภาษาญี่ปุ่น,21000
0de94afb6e76b47b8d679d60adac9be7,CRC Thai watsadu,อยากหาประสบการณ์,15000
1122051aa19ff3d778da28f82b93d32e,บ.เซ็นทรัล รีเทล คอร์ปอเรชั่น จำกัด มหาชน,โควิด,15000
0201930d55137723b7d48d4edeab72ea,DM88,ธุรกิจที่บ้าน,25000
779b6d9ba56c1802441cebde94a87f86,,เล่นดนตรี,18000
856abd5b35b0219b35aa4a7286d2de6b,เพรสกิจ กิฟท์แอนด์พรี่เมี่ยม จำกัด,สาขาที่จบไม่มรงานให้สมัคร,16000
70a9ca9569a83456576efb26c3137ae1,เสรี-ทิพมาศ,ขายของ,3000
1ca70bb6169f181a0a18bac0910d3803,Chemical House & Lab Instrument Co.,Ltd.,ไม่ได้เป็นธุรกิจอิเล็กทรอนิกส์,16000
0a02a2db7a2bed409aa992bd197769b7,ธุรกิจส่วนตัว,สายที่เรียนไม่มีงาน,
823f9c0d2bab163f8ec0bf01c40510b0,VC trading and Supply Co.,Ltd,ธุรกิจที่บ้าน,
5057304a42537d43be5e862cc74f629e,ซาโก้ ปาซ่า,เป็นเรื่องเกี่ยวกับทางโทรคมนาคม,20000
f4bcc0ff185b86b3c3bab1e005ac8ead,Medtronic (Thailand) Limited,ลักษะความชอบส่วนตัว,35000
019f72ca006b07e90fd11da56c14a993,สถาบันเทคโนโลยีพระจอมเกล้าเจ้าคุณทหารลาดกระบัง ,ช่วยงานอาจารย์,15000
9d25f7ffd14619d0ee5d562ec4df37d9,,ขายของออนไลน์,
b76a3e518da7428dbcd98624d747f889,Fatek Works Co., Ltd.,ใช้หลากหลาย,30000
90531f96452bd746b656947c32e9a082,โภคิน เอ็นจิเนียริ่ง แอนด์ดีเวลลอปเม้นท์,งานไฟฟ้ากำลัง,
74a83fab574fd14a99c017ef991d3b1a,บริษัท ไดซิน จำกัด,งานเบา,
74b8942b42a87fb39f2d5bd00b4cfaef,Makro นครอินทร์,เป็นงานด้านจัดการมากกว่า,
128b90cac7905a336105202ac081971b,GAMEINDY,ไม่ถนัดสาขาตนเอง,21000
c51765a6f4848a0ecaa9b71e7da832c9,Furukawa FITEL,ทำงานสาย telecomunication (Prdduction),21000
042c37e3934c7e62b8e2e0960c7e4b9d,SiS Distribution Thailand PCL.,สนใจเทคโนโลยีด้านอื่น,27000
5f1116ec88737511ae187c04d973c32c,,สถานการณ์โควิด ทำให้ไม่มีงานให้เลือก,18000
dcd95e0b3a4865830324fc8ed2c6ad26,Thai Software Engineering Co., Ltd.,ต้องการเปลี่ยนสายงาน,22000
13337afb4c555fa14c82309ab9b1ab24,บริษัท แอ็ดวานซ์อินฟอร์เมชั่นเทคโนโลยี จำกัด (มหาชน),ได้ใช้ความรู้แค่บางส่วน,25000
9a98ff1f6c089b60e727bbfc46190e52,KASIKORN Business-Technology Group (KBTG),ไม่ชอบสายงานเดิม,30000
54df9d24b179617d217f029936ef39b6,SiS Distribution Thailand PCL.,ไม่ตรงสายโทรคมนาคม,12000
3f08df876b1427e213c6c6c9a9ed708c,Blocktint,ไม่มีวิชาเปิดสอน,
fad047b2c9b2807e68c17bde0bcd1cf2,NINO TRAP HOUSE,เป็นสายดูแลศิลปิน การสื่อสารมากกว่า,15000
546cfefd9564b6341c1c373df2614368,,เป็นเกษตรกร,
6d4a7bed05a370c03059a59eb7038580,Sony Device Technogy,อาศัยความรู้ด้านอิเล็กทรอนิกส์ เป็นหลักเกินไป,
8d742b0c0463ee200d66f494302606cc,minebea,เป็นการทำ casting,21000
c76af29b513aac15fe9c20a8e8adfc39,บริษัท เอ็ม เอฟ อี ซี จำกัด (มหาชน),ไม่ได้ใช้ความรู้ที่เรียนมาโดยตรง,20000
22096fd2b4c5a86a966cedfb328aea63,หจก.ธนภัทรวัสดุภัณฑ์,ทำธุรกิจส่วนตัว,18,000
0e3a63416ffe0fbfeb70e9f469cd29bc,fresh me รามคำแหง 164,ธุรกิจครอบครัว,10000
524a05054af9f2881c42b93772ee507a,บริษัท ที.เอ็น. อินคอร์ปอเรชั่น จำกัด,ไม่ใช่โทรคมนาคม,30,000
8b1fbf9afedf39ad5c5d20ecc46aa415,carlcare service thai,สนใจงานด้านอื่นที่ไม่ใช่สาขาที่เรียนจบ,25000
ddc96de2504d06eef4ca2513ad421f29,บริษัท เทโลเนียร์ จำกัด,สายโทรคมนาคม,20000
ebe2c31d5c31487a4abe24434c880ce2,BOTNOI CONSULTING,สาย data,20000
ce0f3035d8ab1c3f35363cbcba73e3e6,Fidelity Publishing,เป็นงานสายภาษา,15000
dcb1080cd6abca132839ab8e9c6a32d3,smartwork solution,ต้องการเปลี่ยนสายงาน,25000
c7ea9fe598b7e8cb1cf9be339a37f13e,บริษัท อินเทอร์เน็ตประเทศไทย จำกัด (มหาชน),เป็นงานสาย iot,22000
dcde0c4d96632ab01500b9cc277a9fe7,โรงเรียนกวดวิชาจิรัญกิตต์,ต้องการหาประสบการณ์ใหม่,40000
9fc726ed2fd2907ce19924153bea40ad,Jardine Schindler (Thai) Co.,Ltd.,งานที่ทำค่อนข้าง specific,26000
0d144d5c1a9c8d07d890ce0914665ebf,บริษัท อีซูซุ ,คนละสายงาน,17,000
b001b4f52f1396ed38d4ca06f4b99dae,บริษัท เงินเทอร์โบ จำกัด,ชอบการเขียนโปรแกรม,20000
d96321b9b8504d797ccfab44364a0f16,Chanwanich,ทำเกี่ยวกับคอมพิวเตอร์ และระบบของServer,26000
367aae7088949a231dc094d1a61e7e63,ธุรกิจส่วนตัว,ธุรกิจครอบครัว,
e5225003dcbe97d07d6d31085a4a33c8,ร้าน Rozi,ทำธุรกิจส่วนตัว,40,000
8eaf90d6381c501390d7e840bc5ce9f0,บริษัท อินเทอร์เน็ตประเทศไทย จำกัด (มหาชน),ความสามารถไม่มากพอกับตำแหน่งงานที่ต้องการ,25000
4166ed538df04007a5929a24d4c90e04,บริษัท เจเอสพี จำกัด,หางานยาก,15000
b8761748a232a8fd3c005f20e6406b7d,Ebara,เป็น sale ,35000-40000
418056f29b28962256020a8fa09ce9a6,SHIN-A Service.co.,ltd,ไม่ถนัดสายที่เรียน,18000
006b13031163d7fd46e9c55aa9f1ae3c,ไม่ระบุที่อยู่,อยากทำงานคนละสายที่เรียน,18,000
d22ccf07acdb84fc1f6dc58f05c60367,ที่ว่าการอำเภอศรีเทพ,ไ่่ม่ได้ทำการเกี่ยวกับระบบการศึกษา,15000
c579ba34d8a5ee4d2246aa1e6a6ceb4e,โรงเรียนอุดมศึกษา,สาขาที่จบหางานยาก,14000
fac537207bfedbe819df070a3ae0d802,องค์การเภสัชกรรม,ไม่อยากทำงานในสาขาเดิม,20000
ad6d2b6676b23c6734baeacaf68a4518,โรงพยาบาลสัตว์เอราวัณ ศูนย์ลพบุรี,เป็นงานเกี่ยวกับการปฐมพยาบาลสัตว์,12000
b888f7830779a7c2dbf3f7afb9193abc,บริษัท พิคาโซ่ เนเชอรัลส์ แลบบอราทอรี่ จำกัด,ไม่ได้ใช้ความรู้ที่เรียนมา,11000
f689639e8d9e4e9e9f99b008202f49cb,ธนันต์ อินทราโก,ยังไม่ประสงสอบบรรจุ,15,000
45481fff883ae347834de1f9786fb65f,๊USD Transport,คนละสาย,15,000
d98323bd6104871f219db7f5a73d3b02,บ้าน,แต่ได้ความรู้จากการเรียนมาประยุกต์ใช้,20000
816d9f8ee64f6121e937c3d55d701bed,ร้านแสงเจริญการไฟฟ้า,ไม่ได้แสดงความคิดสร้างสรรค์เท่าที่ควร,15000
fdaab2d740409d2a57d91507a92df409,บริษัท เกียรติยานยนต์ แปดริ้ว จำกัด,เน้นทักษะการใ้ช้คอม,12000
59d0d9af52d480115de4488a9a4c91de,Thinking  Hat co,งานที่ทำเป็นงานกราฟิกและคอนเทนต์ออนไลน์แต่เรียนครู,22000
d694625fc353c5640595db301d0932b8,,ทำกิจการที่บ้าน,16000
126bbbaa588da20c3542a7bb58ebddfc,COCONUT Thailand,เลือกทำงานที่ตนเองชอบมากกว่าที่เรียนมา,50000
ab1c9d8d055f68df138e55c82e2b146f,บริษัท โกอิ้งเจ็ส จำกัด,เรียนครุ  ทำงานโปรแกรมเมอร์,20000
05037fa3ac496d8519a66a001439dbbe,บริษัท เทคนิคคอล วอเตอร์ จำกัด,ส่วนใหญ่ใช้งานฝีมือ,17,000
28235c711e971828975dfe3a2197df06,บริษัท ป้อม บูรพา จำกัด,ูทำงานเกี่ยวกับข้อมูลและเอกสาร,15000
81bfde5a5580e0f8d4173a6104361607,transcosmos(Thailand) Co., Ltd.,ไม่ได้เป็นครู,18000
e80294582004b3ccb38b192662b2a306,KCE Electronica Public Co., Ltd. ,ไม่ได้เป็นครู,24000
bfe3f1b5fca7d3316cb6ce1d963d43c5,,งานที่ทำเป็นสายวิศวกร,17000
0c541dc7904fe268bfa57d14de598771,Circle Inter Food Co., Ltd.,ไม่ได้ใช้ความรู้ที่เรียนมา,18000
8c29fd3fd39388fa99a4ee42c931c6c9,บริษัทพีค โฟรไฟส์ จำกัด,ธุรกิจที่บ้าน,30000
6f006a6dc819dd955fe428960aac6b45,koo supply,ไม่ได้หา,25000
af7f729c911d7715e4a299284b1a5c37,CIS,ธุรกิจส่วนตัว,20000
015422940bc856d9fb4d6aa2ee9806b3,บริษัท แอดวานซ์ อินโฟร์ เซอร์วิส จำกัด (มหาชน) / FBB IP Core System,วิชาที่เรียนไม่สามารถใช้งานได้จริง,35,000
59b840e38d7b6932d2951c24342f5773,เลบุรีสปา,เป็นธุรกิจของครอบครัว,
0133d3278368727596d25cb61bc8dc33,,เป็นธุรกิจของที่บ้าน,18000
4f6306bdef2acad30e1a47d262fa7c29,ว่องวัฒนาอะไหล่,ช่วยธุรกิจที่บ้าน,20,000
a3e534da8eb6b429f0d5fbc33e7fe0ab,เอ ไอ เอ จำกัด,อยากมีประสบการณ์ด้านอื่น,23,000
9c5a0d455aaf3b31e272644d72c9af2d,the niche pride condo,คนละสายอาชีพ,15000
509f73538b157fc4fe472dd807fcc572,ST จักรปักดีไซน์,ไปขายของออนไลน์รายได้ดีกว่า,25000
0502f6ba3c4880c2fdbc29dff43bbe69,,ทำเกี่ยวกับ่ธุรกิจส่วนตัวอื่น,
a7e2d9cdbdc9b7d562619cc18d6ad1e8,,ติดตั้งไฟฟ้าในโรงงาน  และนอกอาคาร,ุ6000
3ccaa80588076e238dc4e96e4cb79367,True Corporation,ทำงานด้านการขายและบริการ แต่เรียนด้านภาษามา,15,000
9364ce2ca84fefaa49766973ece2ef66,Bit Egg Inc,อยากทำวิชาชีพที่ตนอยากทำ,18,000
cabd006e61736ca43f1123b1b08f3b7d,ซีเนียร์คอม,โปรแกรมเมอร์,25000
dfcaa5d6c671295213cf9cc1c28bfd79,Seagate Technology Thailand,50/50,25000
909133096837f39114b57447163e3b4a,สำนักงานข้าหลวงใหญ่ผู้ลี้ภัยแห่งสหประชาชาติ,เกี่ยวกับการสื่อสาร,20,000
3aec59c525c831334d8afd30314ea06e,-,UX/UI Designer,18000
79576c86df471c5380cca81c9f55de33,เทศบาลตำบลบ้านโพธิ์,ทำงานเกี่ยวกับสปสช,7,000
a3bc82dbd12d522ba4a993cf81693af8,ไทย ฮอนด้า จำกัด,เอกสาร,12000
7c897c32c04aa6253ff9ad62e15a66d7,บริษัท ทีพีดิจิตอล จำกัด,ไม่ได้ใช้หลักการออกแบบ,15000
0a8556a4079e86646e2e158999e26c54,,ไม่ค่อยตรง,18000
fbde949e0b069cfaf2ace6e355a1144e,,Software Tester,26000
7295b8dda3f21d7798d99fd9967c06f6,Buzzebees,สาย business ,2x,xxx
9749f4ddd0d1ada14420a661660400a8,Integrated Research Center,ไม่ใช่งานวิศวกรแต่ต้องใช้ความรู้ทางวิศกรรมเคมีในกา,27000
e4575fc1abda13c953400d36c87948cd,บริษัท สยามแม็คโคร จำกัด (มหาชน),จัดซื้อ,30,000
bfcf651c8fcb70ed66d0c061550115ba,Sutech Engineering Co,Ltd.,บริษัทเป็นสายงานวิศวกรรม,18,900
a9c6e6ba930bc1688ddc1dbbe8de9e73,บริษัท สยามแม็คโคร จำกัด (มหาชน),บริหารธุรกิจ,36000
8277886ec1409be5a0967e2a626de684,หจก.อุดรกุลยา,การค้าขาย,15,000
bb6c7157e93f8b401849c98d67de8588,จุฬาลงกรณ์มหาวิทยาลัย,คนละสายงานจากคณะที่เรียน,20500
d168fe5867892d9f362658da45f7acab,Alstom,ลักษณะงานมีความเกี่ยวข้องกับการทดสอบซอฟต์แวร์,30000
a7b99654de737b228c40f31f607287d0,บริษัท สยาม โกลบอล กรุ๊ป จำกัด,ทำงานด้านการตลาด สื่อออนไลน์,18000
911da44f86dc3326cd650655b83ce867,บริษัท มิตซูบิชิ อีเล็คทริค ออโตเมชั่น (ประเทศไทย) จำกัด,จบสาขาวิทยาศาสตร์ อาชีพปัจจุบันเป็นเจ้าหน้าที่บุคค,
2622b2c0baf2e9de1252fd2043e75258,Asahi-intecc,งานสายวิศวกร,22000
b74fc528985ad73898181216c5c2f97c,บริษัท คลีนฟิตออลฟู้ด จำกัด,ด้านการสื่อสาร,18000
163057bff47a38c61655e7ed1594b06c,บริษัท แพลนเน็ต คอมมิวนิเคชั่น เอเชีย จำกัด (มหาชน),เป็นแผนกการตลาด ไม่ใช่วิศวกรรม,20000
0833e9c74a460c180d5006b46585ac1f,ปทุมธานี บริวเวอรี่,จบวัดคุม แต่ชอบPLC,25000
08b3f0ba4d856822676c53f7b1e1205e,happening co., ltd.,พนักงานขาย,16500
6e6804473cd4de9208d8771c6a0135d6,โรงเรียนโพธิสารพิทยากร,-,14,900
76f119866efec8e487c4140dd8a8fe76,สนามกอล์ฟรอยัลลาดกระบัง The Royalgolf and County Club,ตอนเรียนทำพาร์ทไทม์ พอเรียนจบก็เลยทำประจำค่ะ,17000
18bb8c8a73a1bd5e82129e0b847f9f52,วิยาลัยการอาชีพนครปฐม,เนื่องจากเป็นครูพิเศษสอนแผนกอาหารและโภชนาการ ซึ่งท,10700
6b6a29d304bfde7d74c0d08806447db4,Schlumberger Oversea S.A.,งานเฉพาะทางในสายปิโตรเลียม (Upstream),120,000
6d5c6fdce38d50ddbb2d7883e4f1069a,,เพื่อศึกษาระบบงานสำหรับอนาคต,
56909ba9cd91a31fa0abbabb4f79539c,SVEN trading ,ไม่ตรง,15000
b9e48ca94b34b66a96459181bbb310de,-,สาขาไม่ตรงกับความต้องการ แต่ละบริษัทจะรับสายตรงมาก,
6198a78ccc9a73d6276c9c1150debc7c,,เพราะส่วนใหญ่เป็นงานเอกสารในองกร,15,000
a389a2fdaa0d755eb540c1f7723e82f6,SEAGATE,นำความรู้บางส่วนมาใช้ได้,25000
851bf72185114eadd51df92c3e3dbf99,Forth smart service,-,16000-22000
e1c9d08b300f9ca0da62be4e7aea4679,การรถไฟแห่งประเทศไทย,วิศวกรรมระบบราง,16830
8c4762e3ddb291048d9bcb97236189fb,Great Wall Motor Manufacturing Thailand,งานส่วนใหญ่เกี่ยวกับสายโรจิสติก,24500
250b4a206b15e902a8a1292d37e06b9d,บริษัท เอสที ไซเบอร์ จำกัด,เน้นด้านคอมพิวเตอร์และเทคโนโลยีส่วนใหญ่,15,000
2f24f43450efec9ee27896d091362e65,เอเชี่ยน ฟาร์มาซูติคัล,เกี่ยวกับเภสัชยา,17000
707f743038c2204d25de25727b90d77c,ไดโด สิทธิผล จำกัด,ถ้าตรงต้องเป็นครู,15,000
99618d2907ce0029694d092d435f9ed7,Adecco,ไอที่,18000
758103ae2c8d21121f0fcfebdec85be6,,-,30000-100000
887a81cb16ee5f908662a0fbb076da98,สยามแม็คโคร จำกัด,งานขาย,20000
b4ad0a873c1e7a60154276d46e5f30f1,บริษัท ไทย ซอฟท์แวร์ เอ็นจิเนียริ่ง จำกัด,เป็นการใช้งานทางด้านคอมพิวเตอร์มากกว่า,20,000
e225616d489def71bc4a9f4b3bb9f20f,บริษัท ทีพีไอ โพลีน จำกัด (มหาชน),ไม่ตรงกับที่เรียนสักเท่าไหร่,18000
64a94b576db02d57b090e06ae8c07a75,บริษัท ไมโครชิพ เทคโนโลยี (ไทยแลนด์) จำกัด,สายอิเล็กทรอนิกส์,20300
a7ee1172ceda52a059c855a1e470b2bb,,ตรงอยู่บางแต่ไม่เฉพาะ,
62c981d244e2025eb463841a4ad58b2b,วายไอซี เอเซีย แปซิฟิค คอร์ปอเรชั่น จำกัด,แดกต่าง,20000
b6213c6661140575b62ccc714f649b2a,sensory,Graphic,18000
093f077f021c7519f6548aac7ece0278,Marelli (Thailland),ไม่ตรงชนาดนั้น,-
f52892828e48ff8f581067b93c567474,,เปลี่ยนสายงานไปทำงานด้าน product design,25000
d41698a79ed95983f56d27c3dd6e8254,-,ช่างภาพ,
fd6eace687c659eddbc30e4a4871f2af,บริษัท ศรีตรังแอโกรอินดัสทรี จำกัด (มหาชน),Data,
3728f775cd078e845e1fdf1aaeffbae5,บริษัท ปตท.สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน),สายงานวิศวกรรมปิโตรเลียม,70,000
95ff92d2cff7145d8d515fd35195f992,Kasikorn Business Technology Group,เนื้อหาที่ตรงกับงานมีเพียง 1 ใน 3 ของหลักสูตร,30000
0f13fc3210b36ea6890452e5d7c3b76f,บริษัท ดีพีเอ็ม (ประเทศไทย) จำกัด,สาย Information Technology ,28000
556286030c833e3f58765dcb6ef11caf,The DigitalSTM Limited,เกี่ยวกับนำเข้าอุปกรณ์การถ่ายรูป สตูดิโอ,17000
cbb221852f7cd7f17d39c165abfbb628,c'est la mon,จบสัตวศาสตร์ แต่ทำงานธุรกิจขายขนมครัวซองค์ ครอฟเฟิ,15,000
5005b57025e9d15da9c021e1b4898894,,ทหาร,
6dadeed37007998f6a5bb43a6baab4d3,SENIOR COM COMPANY LIMITED,เป็นงานด้าน data,25000
f527a9db970203d6c438fc0e30989429,,ทำ QC webtoon,20000
4d903ca9e2abfa0aeac30af276725a71,Wire & Wireless Co., Ltd,เป็นงานเกี่ยวกับอุปกรณ์อิเล็กทรอนิกส์ แต่อยู่ในอุต,27800
9d91c425881c86e5bfb6603eedc3c5ff,บริษัท  ไมโครชิพ เทคโนโลยี (ไทยแลนด์) จำกัด,เป็นพนักงานฝ่ายผลิต,16000
345cb6e7ff1a6a7d5f3174763ebeef7f,ซีพีเอฟไอที เซ็นเตอร์,งานด้านการลงระบบโปรแกรม,28350
bd0f50797db1cd08119170e70017a612,,ทำอาหาร แต่เรียนมาด้านเกษตร,15,000
d8a9297e142f54363c42acdd59664447,Digital Alchemy Thailand Ltd.,ไม่ตรง 100% แต่ทักษะที่ใช้สามารถคาบเกี่ยวย้ายกลับไ,44000
ca73ba9720544339d531ece72d8b086e,,สาธารณสุข,17000
9b91680e9e47cab82080685db1b5fe23,SGS,วิเคราะห์อาหาร,15000
482554472eefcc5a182e93708c7c5584,ฟาร์มปลาวิทยาปราณี,กิจการที่บ้านจะเป็นในส่วนของการค้าขาย และสิค้าเกษต,
9b53bcba33d4207fd3093d7362600578,ระบบมาตรฐาน,ด้านระบบมาตรฐานในโรงงานอุตสาหกรรม,500
f253c6c14750911d21355e34c5cc8d11,,งานที่ทำเป็นงานค้าขาย,30000
43390fd383a7cf041e8ccc6d6223cf25,อาร์เอ็กซ์ จำกัด ( สำนักงานใหญ่ ),เวชภัณฑ์ยา,15000
a15cc0da0350b522507fe20a676873bb,ORIGIN EASON PAINT CO., LTD,-,17000
89992ce429653fef139f539d1d49a4ca,GoodtoGreat,จบ วทบ.,15000
e606b0e88b9c1d0ebe97abae707ef62f,,ลองทำให้สิ่งที่สนใจ,
565da61f6e6a20a20f3754005a805830,Concentrix Services (Thailand) Co., Ltd,จบการศึกษาจากวิทยาลัยนาโนเทคโนโลยีพระจอมเกล้าลาดกร,27,000
ad8d0c81b12faea23deb0abb4b1a04b4,betty world,บริษัทส่วนตัว,
a8c9024ae333f3c83e08e3ec62fbc3a2,Focuz Manufacturing ,ทำงานด้านอิเล็กทรอนิกส์,20000
3d1ef74bd95c46c8099aba79b9ee09ea,สถาบันโรคผิวหนัง,ทำงานด้านสาธารณสุข,40000
d1c3eec96d4b48e56e711085eeaeb6f5,,รอเปิดรับสมัคร อยากทำงานใกล้บ้าน,12,000-15,000
34ffd68e0fa465d64a1e68d8c10ffdce,เค.ซี. คอร์ปเปอเรชั่น,ตรงสายบริหาา,40000
0716d07d1645972b0399bcfd51f7e395,คิงส์ เซอร์วิส เซ็นเตอร์,ไม่ตรงกัลสาขาที่จบมา,15000
1f8eab48efa96c71184e55bb3d060583,Great Food(dehydration) Co., Ltd.,ทำงานในไลน์ ไม่ได้ทำตำแหน่งวิเคราะห์ทางจุลชีววิทยา,16000
a05e68b43eb03806dcf5a46487bc7bd1,ก๋วยเตี๋ยวเรือขุนทอง2,ค้าขาย,15000
76f297a000401c65382e489f2bf2925b,ด่านตรวจพืชท่าเรือระนอง,งานที่ทำเกี่ยวกับการตรวจพืช,15,000
457449a63d998e158e4d5093e7f474de,เมอร์เล็กซ์ทรานสปอร์ต จำกัด,เนื่องจากภาควิชามีเงื่อนไขที่ทำให้ไม่ได้ศึกษาวิชาเ,20,000
ced90a0217f646932edaadd04f40c8e8,Agilent Technologies (Thailand),เกี่ยวกับเครื่องมือวิทยาศาตร์ด้านเคมีมากกว่าชีวะ,
5f96a1ab0a36f59d86dd231f3055ff31,TMT Steel,เปลี่ยนสายมาด้านบริหาร,20000
6bf24183096637d9fdf899ced7a7dd74,Bangkok Flight Services,ธุรกิจการบิน,15000
0ea7f1533bf5b2f43c6a40bfd2caa634,บริษัท โรงพยาบาลวัฒนแพทย์อ่าวนาง จำกัด,ช่างเทคนิคาทั่วไป,12500
efdf01f370ef3dfc1cedb4f2528d9ad3,ชานนท์ บาร์เรีย จำกัด,ลักษณะงานเป็นการบริหารเป็นส่วนใหญ่,20000
1504891cd5350aa3b3d9e22e08b01344,ฉัตรทองทรานสปอร์ต,คนละสาย,15,000
2343cd6ddabc9590936d59501a9a5ded,,เรียนประมงทำงานท่องเที่ยว,
1433c78c2f742a0091e7c2b10f025183,บริษัท จูกิ (ประเทศไทย) จำกัด,งานที่ทำจะเน้นไปทางเครื่องกล,22000
8c0a924268450ae876ae3e182b5e1538,DSV Solution Ltd.,โลจิสติกส์,18000
41357abc282ce84729ba887736d6651b,บริไทยรอแยลฟอเซนฟู๊ดจำกัด,เป็นผู้ช่วยผู้ตรวจการเลือกตั้ง,5,000-7,000
d4f14b00e4f938743f4c5aae80f3e0d8,QMB Co.,,Ltd.,ทำงานเกี่ยวกับระบบ automation ,25000
37ee4741d00f58d1d9ecde389a33e6e8,,เป็นด้านบริการและเทคโนโลยี,
e6282ff9dff07b8c06812983cc5daf47,บริษัท แอนิมอลสเปซ จำกัด,ผู้ช่วยสัตวแพทย์,
a47fb3c86d0c14222da207e609452cc7,ประชาไท,มีความคาบเกี่ยวในแง่ที่ใช้วิดีโอในการสื่อสาร,16550
10c8fc566075daa72d769c2a849fafd4,TOKIN Electronics Thailand Co., Ltd,ทำเกี่ยวกับอุปกรณ์อิเล็กทรอนิกส์,20000
e4d2602684882f3f06b17cc715d1abc8,PM80,จบ Industrial Design,23000
88afb4fd47aafc97c250759a9d8b7e9e,บริษัท ปตท.สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน),สายงานการเงิน,15,000
d60bd9859983b4f3a40baa067a0bc417,G-Able,-,-
96ace3a26a67b0b9686fa2f2840808a6,วรรณาบุ๊คส์,ไม่ได้ใช้ความรู้ที่เรียนมา,11,000
4011762ebd1e6cad034d3d98038fd2a5,บริษัท ไทยแพ็คเกจจิ้ง แมนูแฟ็กเจอเรอร์ จำกัด,งานปัจจุบันเป็นด้านการพิมพ์ซึ่งไม่ตรงกับที่เรียนจบ,16000
cb04754a215361f7733222e10c0d8fd6,OWL CORPORATION CO., LTD.,จบเอกเฟอร์นิเจอร์ดีไซน์แต่ทำกราฟฟิกดีไซน์,18,000
0ad4553a0323bd561174107269f67b3d,AP CARGO LOGISTICS CO.,LTD,เป็นงานด้าน Logistics,15,000
5a33b3034b44c62855a73d3d15d50ac4,สยามไบโอไซเอนซ์,ท้าทายสิ่งใหม่,30000
42802fd115c44941bec89109189b6138,บริษัท ซีพีแรม จำกัด (ลาดกระบัง),ส่วนใหญ่เป็นการบริหารจัดการคน,22,000
361af68c79395863325118aa5599b820,Celestial Code Co., Ltd,IT,
ac2096ad1cdac10b882437c47886c1eb,บริษัทเอนจินไลฟ์จำกัด,มีส่วนอื่นๆ เพิ่มเติม จากด้านที่เรียนมา แต่บางอย่า,25,000
